retention_rate,mean_leaves,mean_depth,mean_residual_ndfu,mean_top_split_prg,indeterminate_rate,dims_never_used
0.08,6.964285714285714,2.358974358974359,0.3512239236882775,0.140988093236565,0.08717948717948718,[]
0.13714285714285715,6.729166666666667,2.4922600619195046,0.30715280775869197,0.11243568921970515,0.09907120743034056,[]
0.13714285714285715,6.729166666666667,2.4922600619195046,0.30715280775869197,0.11243568921970515,0.09907120743034056,[]
